"ruuviMac","ruuviMovement","ruuviMovementDiff","ruuviBatt","ruuviRSSI","DevEUI","time_received","accelerationX","accelerationY","accelerationZ","measurementSequenceNumber","temperature","humidity","pressure","host","location"
"ed:e3:d2:a0:99:aa ","216","0","2599","-52","d8:a0:1d:65:7e:18 ","24.6.2020 13.25.03 +03:00","-432","-928","-132","14304","34,9","38,56","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2437","-69","d8:a0:1d:65:7e:18 ","24.6.2020 13.25.01 +03:00","720","-704","-168","14402","32,84","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.25.00 +03:00","972","276","-192","14564","35,41","38,6","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","8","6","2515","-73","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.58 +03:00","552","-764","-480","14118","34,41","39,72","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","101","4","2863","-68","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.57 +03:00","532","-792","-252","13595","37,11","37,47","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2461","-55","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.55 +03:00","1048","76","-184","13870","35,04","40,42","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","174","22","3217","-61","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.51 +03:00","612","-604","-444","17531","35,22","39,49","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","216","0","2599","-53","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.50 +03:00","-428","-936","-128","14295","34,94","38,58","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2509","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.48 +03:00","980","276","-200","14556","35,41","38,63","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","2","9","2515","-65","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.47 +03:00","548","-756","-468","14110","34,41","39,76","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","97","26","2869","-71","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.45 +03:00","544","-820","-240","13586","37,11","37,49","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2455","-72","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.44 +03:00","1048","84","-184","13861","35,05","40,51","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","152","20","3205","-64","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.40 +03:00","616","-716","-408","17522","35,25","39,53","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","216","9","2599","-53","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.39 +03:00","-432","-928","-136","14287","34,96","38,57","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2449","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.37 +03:00","724","-712","-164","14384","32,86","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-66","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.36 +03:00","980","276","-196","14547","35,42","38,64","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","248","2","2515","-67","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.34 +03:00","584","-824","-344","14102","34,41","39,75","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2467","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.33 +03:00","1052","72","-188","13853","35,06","40,56","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-61","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.29 +03:00","716","-712","-164","14380","32,87","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-80","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.28 +03:00","976","276","-196","14543","35,42","38,64","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2425","-78","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.26 +03:00","4","892","-416","4390","35,97","38,22","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","132","0","3217","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.23 +03:00","680","-776","-204","17508","35,27","39,56","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","207","19","2605","-57","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.21 +03:00","-364","-764","-620","14272","35,01","38,55","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2515","-72","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.20 +03:00","976","264","-196","14533","35,42","38,67","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","246","21","2509","-67","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.18 +03:00","588","-812","-332","14088","34,42","39,81","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2425","-69","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.17 +03:00","4","900","-412","4381","35,96","38,24","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","71","12","2869","-71","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.15 +03:00","440","-524","632","13564","37,06","37,47","1024","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","132","3","3217","-56","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.11 +03:00","672","-764","-216","17498","35,29","39,59","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","188","34","2599","-59","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.10 +03:00","-384","-820","-420","14262","35,05","38,56","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.08 +03:00","720","-712","-164","14361","32,88","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-69","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.07 +03:00","980","276","-196","14523","35,42","38,72","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-78","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.05 +03:00","8","896","-416","4371","35,96","38,24","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","59","0","2875","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.03 +03:00","544","-808","-248","13554","37,09","37,49","1024","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2461","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.24.02 +03:00","1052","84","-184","13829","35,06","40,74","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","129","22","3199","-56","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.58 +03:00","656","-704","-344","17490","35,3","39,62","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2437","-71","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.57 +03:00","716","-712","-164","14352","32,89","39,28","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-81","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.55 +03:00","976","276","-196","14515","35,42","38,78","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2425","-70","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.54 +03:00","8","896","-420","4363","35,95","38,25","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","59","0","2881","-64","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.52 +03:00","540","-812","-244","13546","37,11","37,47","1024","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2473","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.51 +03:00","1048","76","-184","13820","35,06","40,77","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","107","11","3211","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.47 +03:00","664","-740","-312","17481","35,32","39,64","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-61","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.46 +03:00","716","-712","-160","14344","32,9","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.44 +03:00","968","276","-188","14506","35,41","38,88","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","225","5","2521","-79","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.43 +03:00","532","-744","-548","14060","34,4","39,87","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","59","15","2869","-58","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.41 +03:00","536","-828","-252","13536","37,12","37,47","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2461","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.40 +03:00","1056","80","-192","13811","35,06","40,83","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","96","0","3205","-55","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.36 +03:00","688","-764","-200","17471","35,32","39,7","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","154","8","2605","-57","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.35 +03:00","-400","-796","-552","14235","35,1","38,62","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2449","-70","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.33 +03:00","720","-712","-164","14332","32,91","39,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.32 +03:00","972","272","-200","14496","35,4","38,94","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","220","10","2509","-70","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.30 +03:00","576","-808","-344","14050","34,39","39,87","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-71","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.29 +03:00","0","904","-416","4343","35,95","38,25","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","0","2461","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.27 +03:00","1048","80","-180","13802","35,05","40,9","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","96","15","3205","-49","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.24 +03:00","680","-756","-204","17466","35,32","39,72","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2521","-79","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.22 +03:00","972","276","-204","14491","35,4","38,93","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","44","11","2869","-63","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.21 +03:00","444","-712","496","13522","37,09","37,51","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-65","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.17 +03:00","724","-716","-168","14321","32,92","39,34","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","210","8","2515","-68","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.16 +03:00","560","-804","-368","14038","34,38","39,97","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","33","0","2869","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.14 +03:00","536","-824","-248","13515","37,09","37,54","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","10","4","2461","-55","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.13 +03:00","1052","76","-184","13790","35,04","40,9","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","146","0","2605","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.09 +03:00","-424","-924","-128","14215","35,12","38,64","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2449","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.07 +03:00","728","-712","-164","14312","32,93","39,33","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2515","-66","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.06 +03:00","976","276","-200","14476","35,37","39,08","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","202","2","2515","-79","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.04 +03:00","504","-684","-632","14030","34,37","40,04","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2425","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.03 +03:00","8","892","-420","4323","35,96","38,27","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","33","73","2893","-61","d8:a0:1d:65:7e:18 ","24.6.2020 13.23.01 +03:00","540","-820","-252","13507","37,09","37,54","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","81","7","3211","-61","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.58 +03:00","700","-756","-316","17443","35,3","39,9","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","146","5","2599","-55","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.56 +03:00","-428","-928","-136","14207","35,13","38,65","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-64","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.55 +03:00","724","-708","-168","14305","32,94","39,34","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","200","1","2509","-72","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.53 +03:00","576","-824","-332","14022","34,34","40,11","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-75","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.52 +03:00","8","900","-412","4315","35,96","38,26","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","74","0","3205","-56","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.48 +03:00","680","-764","-208","17435","35,29","39,91","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","141","26","2605","-55","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.47 +03:00","-428","-836","-236","14199","35,13","38,65","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2527","-75","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.45 +03:00","972","272","-196","14460","35,33","39,13","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","199","5","2509","-73","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.44 +03:00","560","-756","-424","14014","34,31","40,12","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2425","-81","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.42 +03:00","4","892","-416","4307","35,96","38,29","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","6","17","2461","-56","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.41 +03:00","1008","84","-352","13766","35,02","41,02","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","74","0","3211","-58","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.37 +03:00","676","-764","-208","17425","35,26","39,92","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","115","9","2605","-66","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.36 +03:00","-388","-828","-552","14189","35,14","38,64","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2449","-65","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.34 +03:00","720","-712","-168","14286","32,96","39,3","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","0","2515","-75","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.33 +03:00","980","272","-200","14451","35,31","39,13","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","194","7","2509","-68","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.31 +03:00","572","-792","-392","14005","34,28","40,14","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-70","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.30 +03:00","4","892","-420","4298","35,96","38,29","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","244","8","2461","-57","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.28 +03:00","1024","-16","-292","13756","35,01","41,03","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","74","7","3199","-59","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.25 +03:00","680","-764","-212","17420","35,25","39,94","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2437","-67","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.23 +03:00","712","-712","-160","14281","32,96","39,28","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-76","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.22 +03:00","4","896","-408","4291","35,96","38,28","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","236","0","2461","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.20 +03:00","1048","72","-184","13750","35","41,04","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","67","0","3199","-51","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.17 +03:00","680","-764","-216","17396","35,17","39,99","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","106","0","2611","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.15 +03:00","-428","-932","-132","14160","35,18","38,66","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-66","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.14 +03:00","720","-708","-168","14257","33","39,27","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","240","8","2521","-71","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.12 +03:00","976","268","-196","14422","35,23","39,08","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","187","0","2509","-65","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.11 +03:00","576","-796","-388","13975","34,15","40,18","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","215","20","2869","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.22.09 +03:00","476","-664","668","13451","36,93","37,52","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","67","0","3211","-50","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.47 +03:00","680","-776","-216","17386","35,13","39,98","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","106","0","2599","-56","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.46 +03:00","-428","-924","-132","14150","35,19","38,66","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2449","-60","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.44 +03:00","728","-712","-160","14248","33,01","39,24","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e4:f4:86:52:c5:84 ","232","28","2515","-63","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.43 +03:00","972","260","-240","14412","35,2","39,09","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","187","0","2509","-63","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.41 +03:00","572","-808","-384","13965","34,11","40,12","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2419","-77","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.40 +03:00","8","892","-416","4258","35,96","38,29","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","195","18","2875","-58","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.38 +03:00","632","-984","52","13441","36,89","37,53","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","67","0","3199","-50","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.35 +03:00","672","-772","-212","17376","35,09","39,96","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ed:e3:d2:a0:99:aa ","106","4","2599","-53","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.33 +03:00","-428","-936","-128","14141","35,2","38,66","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","0","2443","-62","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.32 +03:00","720","-708","-164","14238","33,03","39,24","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","187","4","2503","-64","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.30 +03:00","564","-812","-392","13955","34,07","40,12","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:45:ba:9d:c9:42 ","168","0","2413","-74","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.29 +03:00","8","900","-408","4249","35,96","38,31","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"ca:95:7d:02:49:0f ","177","14","2863","-64","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.27 +03:00","516","-832","-236","13432","36,87","37,55","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"c5:0c:b3:a5:72:f5 ","236","0","2455","-54","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.26 +03:00","1056","76","-188","13707","34,89","41,03","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"f8:c6:12:37:f4:3d ","67","0","3199","-49","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.22 +03:00","684","-764","-208","17370","35,07","39,98","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"e5:e7:6c:3f:db:cc ","35","20","2443","-70","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.21 +03:00","720","-712","-172","14231","33,04","39,26","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
"de:cf:0b:be:0c:6d ","183","23","2503","-62","d8:a0:1d:65:7e:18 ","24.6.2020 13.21.19 +03:00","592","-808","-364","13948","34,04","40,15","1025","ESP32RuuviGW-d8a01d657e18 ","hietsun ulkoliikuntasali"
